# Generated from Minecraft vanilla language assets.
# Format: surface<TAB>reading<TAB>category<TAB>minecraft_id<TAB>source
# Reading is a conservative candidate. Review before bulk AmiVoice registration.
上端に空色の横帯	上端に空色の横帯	vanilla_block	minecraft:banner.stripe_top.light_blue	minecraft-1.21.4
上端に薄灰色の横帯	上端に薄灰色の横帯	vanilla_block	minecraft:banner.stripe_top.light_gray	minecraft-1.21.4
上端に黄緑色の横帯	上端に黄緑色の横帯	vanilla_block	minecraft:banner.stripe_top.lime	minecraft-1.21.4
上端に赤紫色の横帯	上端に赤紫色の横帯	vanilla_block	minecraft:banner.stripe_top.magenta	minecraft-1.21.4
上端に橙色の横帯	上端に橙色の横帯	vanilla_block	minecraft:banner.stripe_top.orange	minecraft-1.21.4
上端に桃色の横帯	上端に桃色の横帯	vanilla_block	minecraft:banner.stripe_top.pink	minecraft-1.21.4
上端に紫色の横帯	上端に紫色の横帯	vanilla_block	minecraft:banner.stripe_top.purple	minecraft-1.21.4
上端に赤色の横帯	上端に赤色の横帯	vanilla_block	minecraft:banner.stripe_top.red	minecraft-1.21.4
上端に白色の横帯	上端に白色の横帯	vanilla_block	minecraft:banner.stripe_top.white	minecraft-1.21.4
上端に黄色の横帯	上端に黄色の横帯	vanilla_block	minecraft:banner.stripe_top.yellow	minecraft-1.21.4
下半に黒色の上向き山形	下半に黒色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.black	minecraft-1.21.4
下半に青色の上向き山形	下半に青色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.blue	minecraft-1.21.4
下半に茶色の上向き山形	下半に茶色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.brown	minecraft-1.21.4
下半に青緑色の上向き山形	下半に青緑色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.cyan	minecraft-1.21.4
下半に灰色の上向き山形	下半に灰色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.gray	minecraft-1.21.4
下半に緑色の上向き山形	下半に緑色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.green	minecraft-1.21.4
下半に空色の上向き山形	下半に空色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.light_blue	minecraft-1.21.4
下半に薄灰色の上向き山形	下半に薄灰色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.light_gray	minecraft-1.21.4
下半に黄緑色の上向き山形	下半に黄緑色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.lime	minecraft-1.21.4
下半に赤紫色の上向き山形	下半に赤紫色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.magenta	minecraft-1.21.4
下半に橙色の上向き山形	下半に橙色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.orange	minecraft-1.21.4
下半に桃色の上向き山形	下半に桃色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.pink	minecraft-1.21.4
下半に紫色の上向き山形	下半に紫色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.purple	minecraft-1.21.4
下半に赤色の上向き山形	下半に赤色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.red	minecraft-1.21.4
下半に白色の上向き山形	下半に白色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.white	minecraft-1.21.4
下半に黄色の上向き山形	下半に黄色の上向き山形	vanilla_block	minecraft:banner.triangle_bottom.yellow	minecraft-1.21.4
上半に黒色の下向き山形	上半に黒色の下向き山形	vanilla_block	minecraft:banner.triangle_top.black	minecraft-1.21.4
上半に青色の下向き山形	上半に青色の下向き山形	vanilla_block	minecraft:banner.triangle_top.blue	minecraft-1.21.4
上半に茶色の下向き山形	上半に茶色の下向き山形	vanilla_block	minecraft:banner.triangle_top.brown	minecraft-1.21.4
上半に青緑色の下向き山形	上半に青緑色の下向き山形	vanilla_block	minecraft:banner.triangle_top.cyan	minecraft-1.21.4
上半に灰色の下向き山形	上半に灰色の下向き山形	vanilla_block	minecraft:banner.triangle_top.gray	minecraft-1.21.4
上半に緑色の下向き山形	上半に緑色の下向き山形	vanilla_block	minecraft:banner.triangle_top.green	minecraft-1.21.4
上半に空色の下向き山形	上半に空色の下向き山形	vanilla_block	minecraft:banner.triangle_top.light_blue	minecraft-1.21.4
上半に薄灰色の下向き山形	上半に薄灰色の下向き山形	vanilla_block	minecraft:banner.triangle_top.light_gray	minecraft-1.21.4
上半に黄緑色の下向き山形	上半に黄緑色の下向き山形	vanilla_block	minecraft:banner.triangle_top.lime	minecraft-1.21.4
上半に赤紫色の下向き山形	上半に赤紫色の下向き山形	vanilla_block	minecraft:banner.triangle_top.magenta	minecraft-1.21.4
上半に橙色の下向き山形	上半に橙色の下向き山形	vanilla_block	minecraft:banner.triangle_top.orange	minecraft-1.21.4
上半に桃色の下向き山形	上半に桃色の下向き山形	vanilla_block	minecraft:banner.triangle_top.pink	minecraft-1.21.4
上半に紫色の下向き山形	上半に紫色の下向き山形	vanilla_block	minecraft:banner.triangle_top.purple	minecraft-1.21.4
上半に赤色の下向き山形	上半に赤色の下向き山形	vanilla_block	minecraft:banner.triangle_top.red	minecraft-1.21.4
上半に白色の下向き山形	上半に白色の下向き山形	vanilla_block	minecraft:banner.triangle_top.white	minecraft-1.21.4
上半に黄色の下向き山形	上半に黄色の下向き山形	vanilla_block	minecraft:banner.triangle_top.yellow	minecraft-1.21.4
下端に黒色の上向き山形波	下端に黒色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.black	minecraft-1.21.4
下端に青色の上向き山形波	下端に青色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.blue	minecraft-1.21.4
下端に茶色の上向き山形波	下端に茶色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.brown	minecraft-1.21.4
下端に青緑色の上向き山形波	下端に青緑色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.cyan	minecraft-1.21.4
下端に灰色の上向き山形波	下端に灰色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.gray	minecraft-1.21.4
下端に緑色の上向き山形波	下端に緑色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.green	minecraft-1.21.4
下端に空色の上向き山形波	下端に空色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.light_blue	minecraft-1.21.4
下端に薄灰色の上向き山形波	下端に薄灰色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.light_gray	minecraft-1.21.4
下端に黄緑色の上向き山形波	下端に黄緑色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.lime	minecraft-1.21.4
下端に赤紫色の上向き山形波	下端に赤紫色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.magenta	minecraft-1.21.4
下端に橙色の上向き山形波	下端に橙色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.orange	minecraft-1.21.4
下端に桃色の上向き山形波	下端に桃色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.pink	minecraft-1.21.4
下端に紫色の上向き山形波	下端に紫色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.purple	minecraft-1.21.4
下端に赤色の上向き山形波	下端に赤色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.red	minecraft-1.21.4
下端に白色の上向き山形波	下端に白色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.white	minecraft-1.21.4
下端に黄色の上向き山形波	下端に黄色の上向き山形波	vanilla_block	minecraft:banner.triangles_bottom.yellow	minecraft-1.21.4
上端に黒色の下向き山形波	上端に黒色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.black	minecraft-1.21.4
上端に青色の下向き山形波	上端に青色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.blue	minecraft-1.21.4
上端に茶色の下向き山形波	上端に茶色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.brown	minecraft-1.21.4
上端に青緑色の下向き山形波	上端に青緑色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.cyan	minecraft-1.21.4
上端に灰色の下向き山形波	上端に灰色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.gray	minecraft-1.21.4
上端に緑色の下向き山形波	上端に緑色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.green	minecraft-1.21.4
上端に空色の下向き山形波	上端に空色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.light_blue	minecraft-1.21.4
上端に薄灰色の下向き山形波	上端に薄灰色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.light_gray	minecraft-1.21.4
上端に黄緑色の下向き山形波	上端に黄緑色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.lime	minecraft-1.21.4
上端に赤紫色の下向き山形波	上端に赤紫色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.magenta	minecraft-1.21.4
上端に橙色の下向き山形波	上端に橙色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.orange	minecraft-1.21.4
上端に桃色の下向き山形波	上端に桃色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.pink	minecraft-1.21.4
上端に紫色の下向き山形波	上端に紫色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.purple	minecraft-1.21.4
上端に赤色の下向き山形波	上端に赤色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.red	minecraft-1.21.4
上端に白色の下向き山形波	上端に白色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.white	minecraft-1.21.4
上端に黄色の下向き山形波	上端に黄色の下向き山形波	vanilla_block	minecraft:banner.triangles_top.yellow	minecraft-1.21.4
樽	樽	vanilla_block	minecraft:barrel	minecraft-1.21.4
バリアブロック	バリアブロック	vanilla_block	minecraft:barrier	minecraft-1.21.4
玄武岩	玄武岩	vanilla_block	minecraft:basalt	minecraft-1.21.4
ビーコン	ビーコン	vanilla_block	minecraft:beacon	minecraft-1.21.4
主効果	主効果	vanilla_block	minecraft:beacon.primary	minecraft-1.21.4
副効果	副効果	vanilla_block	minecraft:beacon.secondary	minecraft-1.21.4
夜もしくは雷雨のときのみ寝ることができます	夜もしくは雷雨のときのみ寝ることができます	vanilla_block	minecraft:bed.no_sleep	minecraft-1.21.4
モンスターが近くにいるため寝ることができません	モンスターが近くにいるため寝ることができません	vanilla_block	minecraft:bed.not_safe	minecraft-1.21.4
このベッドは塞がれています	このベッドは塞がれています	vanilla_block	minecraft:bed.obstructed	minecraft-1.21.4
このベッドは既に使われています	このベッドは既に使われています	vanilla_block	minecraft:bed.occupied	minecraft-1.21.4
ベッドから離れ過ぎているため寝ることができません	ベッドから離れ過ぎているため寝ることができません	vanilla_block	minecraft:bed.too_far_away	minecraft-1.21.4
岩盤	岩盤	vanilla_block	minecraft:bedrock	minecraft-1.21.4
ミツバチの巣	ミツバチの巣	vanilla_block	minecraft:bee_nest	minecraft-1.21.4
養蜂箱	養蜂箱	vanilla_block	minecraft:beehive	minecraft-1.21.4
ビートルート	ビートルート	vanilla_block	minecraft:beetroots	minecraft-1.21.4
鐘	鐘	vanilla_block	minecraft:bell	minecraft-1.21.4
大きなドリップリーフ	大きなドリップリーフ	vanilla_block	minecraft:big_dripleaf	minecraft-1.21.4
大きなドリップリーフの茎	大きなドリップリーフの茎	vanilla_block	minecraft:big_dripleaf_stem	minecraft-1.21.4
シラカバのボタン	シラカバのボタン	vanilla_block	minecraft:birch_button	minecraft-1.21.4
シラカバのドア	シラカバのドア	vanilla_block	minecraft:birch_door	minecraft-1.21.4
シラカバのフェンス	シラカバのフェンス	vanilla_block	minecraft:birch_fence	minecraft-1.21.4
シラカバのフェンスゲート	シラカバのフェンスゲート	vanilla_block	minecraft:birch_fence_gate	minecraft-1.21.4
シラカバの吊り看板	シラカバの吊り看板	vanilla_block	minecraft:birch_hanging_sign	minecraft-1.21.4
シラカバの葉	シラカバの葉	vanilla_block	minecraft:birch_leaves	minecraft-1.21.4
シラカバの原木	シラカバの原木	vanilla_block	minecraft:birch_log	minecraft-1.21.4
シラカバの板材	シラカバの板材	vanilla_block	minecraft:birch_planks	minecraft-1.21.4
シラカバの感圧板	シラカバの感圧板	vanilla_block	minecraft:birch_pressure_plate	minecraft-1.21.4
シラカバの苗木	シラカバの苗木	vanilla_block	minecraft:birch_sapling	minecraft-1.21.4
シラカバの看板	シラカバの看板	vanilla_block	minecraft:birch_sign	minecraft-1.21.4
シラカバのハーフブロック	シラカバのハーフブロック	vanilla_block	minecraft:birch_slab	minecraft-1.21.4
シラカバの階段	シラカバの階段	vanilla_block	minecraft:birch_stairs	minecraft-1.21.4
シラカバのトラップドア	シラカバのトラップドア	vanilla_block	minecraft:birch_trapdoor	minecraft-1.21.4
壁に付けられたシラカバの吊り看板	壁に付けられたシラカバの吊り看板	vanilla_block	minecraft:birch_wall_hanging_sign	minecraft-1.21.4
壁に付けられたシラカバの看板	壁に付けられたシラカバの看板	vanilla_block	minecraft:birch_wall_sign	minecraft-1.21.4
シラカバの木	シラカバの木	vanilla_block	minecraft:birch_wood	minecraft-1.21.4
黒色の旗	黒色の旗	vanilla_block	minecraft:black_banner	minecraft-1.21.4
黒色のベッド	黒色のベッド	vanilla_block	minecraft:black_bed	minecraft-1.21.4
黒色のろうそく	黒色のろうそく	vanilla_block	minecraft:black_candle	minecraft-1.21.4
黒色のろうそくが立てられたケーキ	黒色のろうそくが立てられたケーキ	vanilla_block	minecraft:black_candle_cake	minecraft-1.21.4
黒色のカーペット	黒色のカーペット	vanilla_block	minecraft:black_carpet	minecraft-1.21.4
黒色のコンクリート	黒色のコンクリート	vanilla_block	minecraft:black_concrete	minecraft-1.21.4
黒色のコンクリートパウダー	黒色のコンクリートパウダー	vanilla_block	minecraft:black_concrete_powder	minecraft-1.21.4
黒色の彩釉テラコッタ	黒色の彩釉テラコッタ	vanilla_block	minecraft:black_glazed_terracotta	minecraft-1.21.4
黒色のシュルカーボックス	黒色のシュルカーボックス	vanilla_block	minecraft:black_shulker_box	minecraft-1.21.4
黒色の色付きガラス	黒色の色付きガラス	vanilla_block	minecraft:black_stained_glass	minecraft-1.21.4
黒色の色付きガラス板	黒色の色付きガラス板	vanilla_block	minecraft:black_stained_glass_pane	minecraft-1.21.4
黒色のテラコッタ	黒色のテラコッタ	vanilla_block	minecraft:black_terracotta	minecraft-1.21.4
黒色の羊毛	黒色の羊毛	vanilla_block	minecraft:black_wool	minecraft-1.21.4
ブラックストーン	ブラックストーン	vanilla_block	minecraft:blackstone	minecraft-1.21.4
ブラックストーンのハーフブロック	ブラックストーンのハーフブロック	vanilla_block	minecraft:blackstone_slab	minecraft-1.21.4
ブラックストーンの階段	ブラックストーンの階段	vanilla_block	minecraft:blackstone_stairs	minecraft-1.21.4
ブラックストーンの塀	ブラックストーンの塀	vanilla_block	minecraft:blackstone_wall	minecraft-1.21.4
溶鉱炉	溶鉱炉	vanilla_block	minecraft:blast_furnace	minecraft-1.21.4
青色の旗	青色の旗	vanilla_block	minecraft:blue_banner	minecraft-1.21.4
青色のベッド	青色のベッド	vanilla_block	minecraft:blue_bed	minecraft-1.21.4
青色のろうそく	青色のろうそく	vanilla_block	minecraft:blue_candle	minecraft-1.21.4
青色のろうそくが立てられたケーキ	青色のろうそくが立てられたケーキ	vanilla_block	minecraft:blue_candle_cake	minecraft-1.21.4
青色のカーペット	青色のカーペット	vanilla_block	minecraft:blue_carpet	minecraft-1.21.4
青色のコンクリート	青色のコンクリート	vanilla_block	minecraft:blue_concrete	minecraft-1.21.4
青色のコンクリートパウダー	青色のコンクリートパウダー	vanilla_block	minecraft:blue_concrete_powder	minecraft-1.21.4
青色の彩釉テラコッタ	青色の彩釉テラコッタ	vanilla_block	minecraft:blue_glazed_terracotta	minecraft-1.21.4
青氷	青氷	vanilla_block	minecraft:blue_ice	minecraft-1.21.4
ヒスイラン	ヒスイラン	vanilla_block	minecraft:blue_orchid	minecraft-1.21.4
青色のシュルカーボックス	青色のシュルカーボックス	vanilla_block	minecraft:blue_shulker_box	minecraft-1.21.4
青色の色付きガラス	青色の色付きガラス	vanilla_block	minecraft:blue_stained_glass	minecraft-1.21.4
青色の色付きガラス板	青色の色付きガラス板	vanilla_block	minecraft:blue_stained_glass_pane	minecraft-1.21.4
青色のテラコッタ	青色のテラコッタ	vanilla_block	minecraft:blue_terracotta	minecraft-1.21.4
青色の羊毛	青色の羊毛	vanilla_block	minecraft:blue_wool	minecraft-1.21.4
骨ブロック	骨ブロック	vanilla_block	minecraft:bone_block	minecraft-1.21.4
本棚	本棚	vanilla_block	minecraft:bookshelf	minecraft-1.21.4
ノウサンゴ	ノウサンゴ	vanilla_block	minecraft:brain_coral	minecraft-1.21.4
ノウサンゴブロック	ノウサンゴブロック	vanilla_block	minecraft:brain_coral_block	minecraft-1.21.4
ノウウチワサンゴ	ノウウチワサンゴ	vanilla_block	minecraft:brain_coral_fan	minecraft-1.21.4
壁付きのノウウチワサンゴ	壁付きのノウウチワサンゴ	vanilla_block	minecraft:brain_coral_wall_fan	minecraft-1.21.4
醸造台	醸造台	vanilla_block	minecraft:brewing_stand	minecraft-1.21.4
レンガのハーフブロック	レンガのハーフブロック	vanilla_block	minecraft:brick_slab	minecraft-1.21.4
レンガの階段	レンガの階段	vanilla_block	minecraft:brick_stairs	minecraft-1.21.4
レンガの塀	レンガの塀	vanilla_block	minecraft:brick_wall	minecraft-1.21.4
レンガ	レンガ	vanilla_block	minecraft:bricks	minecraft-1.21.4
茶色の旗	茶色の旗	vanilla_block	minecraft:brown_banner	minecraft-1.21.4
茶色のベッド	茶色のベッド	vanilla_block	minecraft:brown_bed	minecraft-1.21.4
茶色のろうそく	茶色のろうそく	vanilla_block	minecraft:brown_candle	minecraft-1.21.4
茶色のろうそくが立てられたケーキ	茶色のろうそくが立てられたケーキ	vanilla_block	minecraft:brown_candle_cake	minecraft-1.21.4
茶色のカーペット	茶色のカーペット	vanilla_block	minecraft:brown_carpet	minecraft-1.21.4
茶色のコンクリート	茶色のコンクリート	vanilla_block	minecraft:brown_concrete	minecraft-1.21.4
茶色のコンクリートパウダー	茶色のコンクリートパウダー	vanilla_block	minecraft:brown_concrete_powder	minecraft-1.21.4
茶色の彩釉テラコッタ	茶色の彩釉テラコッタ	vanilla_block	minecraft:brown_glazed_terracotta	minecraft-1.21.4
茶色のキノコ	茶色のキノコ	vanilla_block	minecraft:brown_mushroom	minecraft-1.21.4
茶色のキノコブロック	茶色のキノコブロック	vanilla_block	minecraft:brown_mushroom_block	minecraft-1.21.4
茶色のシュルカーボックス	茶色のシュルカーボックス	vanilla_block	minecraft:brown_shulker_box	minecraft-1.21.4
茶色の色付きガラス	茶色の色付きガラス	vanilla_block	minecraft:brown_stained_glass	minecraft-1.21.4
茶色の色付きガラス板	茶色の色付きガラス板	vanilla_block	minecraft:brown_stained_glass_pane	minecraft-1.21.4
茶色のテラコッタ	茶色のテラコッタ	vanilla_block	minecraft:brown_terracotta	minecraft-1.21.4
茶色の羊毛	茶色の羊毛	vanilla_block	minecraft:brown_wool	minecraft-1.21.4
気泡柱	気泡柱	vanilla_block	minecraft:bubble_column	minecraft-1.21.4
ミズタマサンゴ	ミズタマサンゴ	vanilla_block	minecraft:bubble_coral	minecraft-1.21.4
ミズタマサンゴブロック	ミズタマサンゴブロック	vanilla_block	minecraft:bubble_coral_block	minecraft-1.21.4
ミズタマウチワサンゴ	ミズタマウチワサンゴ	vanilla_block	minecraft:bubble_coral_fan	minecraft-1.21.4
壁付きのミズタマウチワサンゴ	壁付きのミズタマウチワサンゴ	vanilla_block	minecraft:bubble_coral_wall_fan	minecraft-1.21.4
芽生えたアメジスト	芽生えたアメジスト	vanilla_block	minecraft:budding_amethyst	minecraft-1.21.4
サボテン	サボテン	vanilla_block	minecraft:cactus	minecraft-1.21.4
ケーキ	ケーキ	vanilla_block	minecraft:cake	minecraft-1.21.4
方解石	方解石	vanilla_block	minecraft:calcite	minecraft-1.21.4
調律されたスカルクセンサー	調律されたスカルクセンサー	vanilla_block	minecraft:calibrated_sculk_sensor	minecraft-1.21.4
焚き火	焚き火	vanilla_block	minecraft:campfire	minecraft-1.21.4
ろうそく	ろうそく	vanilla_block	minecraft:candle	minecraft-1.21.4
ろうそくが立てられたケーキ	ろうそくが立てられたケーキ	vanilla_block	minecraft:candle_cake	minecraft-1.21.4
ニンジン	ニンジン	vanilla_block	minecraft:carrots	minecraft-1.21.4
製図台	製図台	vanilla_block	minecraft:cartography_table	minecraft-1.21.4
くり抜かれたカボチャ	くり抜かれたカボチャ	vanilla_block	minecraft:carved_pumpkin	minecraft-1.21.4
大釜	大釜	vanilla_block	minecraft:cauldron	minecraft-1.21.4
洞窟の空気	洞窟の空気	vanilla_block	minecraft:cave_air	minecraft-1.21.4
洞窟のツタ	洞窟のツタ	vanilla_block	minecraft:cave_vines	minecraft-1.21.4
洞窟のツタのつる	洞窟のツタのつる	vanilla_block	minecraft:cave_vines_plant	minecraft-1.21.4
鉄の鎖	鉄の鎖	vanilla_block	minecraft:chain	minecraft-1.21.4
チェーンコマンドブロック	チェーンコマンドブロック	vanilla_block	minecraft:chain_command_block	minecraft-1.21.4
サクラのボタン	サクラのボタン	vanilla_block	minecraft:cherry_button	minecraft-1.21.4
サクラのドア	サクラのドア	vanilla_block	minecraft:cherry_door	minecraft-1.21.4
サクラのフェンス	サクラのフェンス	vanilla_block	minecraft:cherry_fence	minecraft-1.21.4
サクラのフェンスゲート	サクラのフェンスゲート	vanilla_block	minecraft:cherry_fence_gate	minecraft-1.21.4
サクラの吊り看板	サクラの吊り看板	vanilla_block	minecraft:cherry_hanging_sign	minecraft-1.21.4
サクラの葉	サクラの葉	vanilla_block	minecraft:cherry_leaves	minecraft-1.21.4
サクラの原木	サクラの原木	vanilla_block	minecraft:cherry_log	minecraft-1.21.4
サクラの板材	サクラの板材	vanilla_block	minecraft:cherry_planks	minecraft-1.21.4
サクラの感圧板	サクラの感圧板	vanilla_block	minecraft:cherry_pressure_plate	minecraft-1.21.4
サクラの苗木	サクラの苗木	vanilla_block	minecraft:cherry_sapling	minecraft-1.21.4
サクラの看板	サクラの看板	vanilla_block	minecraft:cherry_sign	minecraft-1.21.4
サクラのハーフブロック	サクラのハーフブロック	vanilla_block	minecraft:cherry_slab	minecraft-1.21.4
サクラの階段	サクラの階段	vanilla_block	minecraft:cherry_stairs	minecraft-1.21.4
サクラのトラップドア	サクラのトラップドア	vanilla_block	minecraft:cherry_trapdoor	minecraft-1.21.4
壁に付けられたサクラの吊り看板	壁に付けられたサクラの吊り看板	vanilla_block	minecraft:cherry_wall_hanging_sign	minecraft-1.21.4
壁に付けられたサクラの看板	壁に付けられたサクラの看板	vanilla_block	minecraft:cherry_wall_sign	minecraft-1.21.4
サクラの木	サクラの木	vanilla_block	minecraft:cherry_wood	minecraft-1.21.4
チェスト	チェスト	vanilla_block	minecraft:chest	minecraft-1.21.4
欠けた金床	欠けた金床	vanilla_block	minecraft:chipped_anvil	minecraft-1.21.4
模様入りの本棚	模様入りの本棚	vanilla_block	minecraft:chiseled_bookshelf	minecraft-1.21.4
模様入りの銅	模様入りの銅	vanilla_block	minecraft:chiseled_copper	minecraft-1.21.4
模様入りの深層岩	模様入りの深層岩	vanilla_block	minecraft:chiseled_deepslate	minecraft-1.21.4
模様入りのネザーレンガ	模様入りのネザーレンガ	vanilla_block	minecraft:chiseled_nether_bricks	minecraft-1.21.4
模様入りの磨かれたブラックストーン	模様入りの磨かれたブラックストーン	vanilla_block	minecraft:chiseled_polished_blackstone	minecraft-1.21.4
模様入りのクォーツブロック	模様入りのクォーツブロック	vanilla_block	minecraft:chiseled_quartz_block	minecraft-1.21.4
模様入りの赤い砂岩	模様入りの赤い砂岩	vanilla_block	minecraft:chiseled_red_sandstone	minecraft-1.21.4
模様入りの樹脂レンガ	模様入りの樹脂レンガ	vanilla_block	minecraft:chiseled_resin_bricks	minecraft-1.21.4
模様入りの砂岩	模様入りの砂岩	vanilla_block	minecraft:chiseled_sandstone	minecraft-1.21.4
模様入りの石レンガ	模様入りの石レンガ	vanilla_block	minecraft:chiseled_stone_bricks	minecraft-1.21.4
模様入りの凝灰岩	模様入りの凝灰岩	vanilla_block	minecraft:chiseled_tuff	minecraft-1.21.4
模様入りの凝灰岩レンガ	模様入りの凝灰岩レンガ	vanilla_block	minecraft:chiseled_tuff_bricks	minecraft-1.21.4
コーラスフラワー	コーラスフラワー	vanilla_block	minecraft:chorus_flower	minecraft-1.21.4
コーラスプラント	コーラスプラント	vanilla_block	minecraft:chorus_plant	minecraft-1.21.4
粘土	粘土	vanilla_block	minecraft:clay	minecraft-1.21.4
閉じたヒトミソウ	閉じたヒトミソウ	vanilla_block	minecraft:closed_eyeblossom	minecraft-1.21.4
石炭ブロック	石炭ブロック	vanilla_block	minecraft:coal_block	minecraft-1.21.4
石炭鉱石	石炭鉱石	vanilla_block	minecraft:coal_ore	minecraft-1.21.4
粗い土	粗い土	vanilla_block	minecraft:coarse_dirt	minecraft-1.21.4
深層岩の丸石	深層岩の丸石	vanilla_block	minecraft:cobbled_deepslate	minecraft-1.21.4
深層岩の丸石のハーフブロック	深層岩の丸石のハーフブロック	vanilla_block	minecraft:cobbled_deepslate_slab	minecraft-1.21.4
深層岩の丸石の階段	深層岩の丸石の階段	vanilla_block	minecraft:cobbled_deepslate_stairs	minecraft-1.21.4
深層岩の丸石の塀	深層岩の丸石の塀	vanilla_block	minecraft:cobbled_deepslate_wall	minecraft-1.21.4
丸石	丸石	vanilla_block	minecraft:cobblestone	minecraft-1.21.4
丸石のハーフブロック	丸石のハーフブロック	vanilla_block	minecraft:cobblestone_slab	minecraft-1.21.4
丸石の階段	丸石の階段	vanilla_block	minecraft:cobblestone_stairs	minecraft-1.21.4
丸石の塀	丸石の塀	vanilla_block	minecraft:cobblestone_wall	minecraft-1.21.4
クモの巣	クモの巣	vanilla_block	minecraft:cobweb	minecraft-1.21.4
カカオの実	カカオの実	vanilla_block	minecraft:cocoa	minecraft-1.21.4
コマンドブロック	コマンドブロック	vanilla_block	minecraft:command_block	minecraft-1.21.4
レッドストーンコンパレーター	レッドストーンコンパレーター	vanilla_block	minecraft:comparator	minecraft-1.21.4
コンポスター	コンポスター	vanilla_block	minecraft:composter	minecraft-1.21.4
コンジット	コンジット	vanilla_block	minecraft:conduit	minecraft-1.21.4
銅ブロック	銅ブロック	vanilla_block	minecraft:copper_block	minecraft-1.21.4
銅の電球	銅の電球	vanilla_block	minecraft:copper_bulb	minecraft-1.21.4
銅のドア	銅のドア	vanilla_block	minecraft:copper_door	minecraft-1.21.4
銅の金網	銅の金網	vanilla_block	minecraft:copper_grate	minecraft-1.21.4
銅鉱石	銅鉱石	vanilla_block	minecraft:copper_ore	minecraft-1.21.4
銅のトラップドア	銅のトラップドア	vanilla_block	minecraft:copper_trapdoor	minecraft-1.21.4
ヤグルマギク	ヤグルマギク	vanilla_block	minecraft:cornflower	minecraft-1.21.4
ひび割れた深層岩レンガ	ひび割れた深層岩レンガ	vanilla_block	minecraft:cracked_deepslate_bricks	minecraft-1.21.4
ひび割れた深層岩タイル	ひび割れた深層岩タイル	vanilla_block	minecraft:cracked_deepslate_tiles	minecraft-1.21.4
ひび割れたネザーレンガ	ひび割れたネザーレンガ	vanilla_block	minecraft:cracked_nether_bricks	minecraft-1.21.4
ひび割れた磨かれたブラックストーンレンガ	ひび割れた磨かれたブラックストーンレンガ	vanilla_block	minecraft:cracked_polished_blackstone_bricks	minecraft-1.21.4
ひび割れた石レンガ	ひび割れた石レンガ	vanilla_block	minecraft:cracked_stone_bricks	minecraft-1.21.4
自動作業台	自動作業台	vanilla_block	minecraft:crafter	minecraft-1.21.4
作業台	作業台	vanilla_block	minecraft:crafting_table	minecraft-1.21.4
クリーキングの心臓	クリーキングの心臓	vanilla_block	minecraft:creaking_heart	minecraft-1.21.4
クリーパーの頭	クリーパーの頭	vanilla_block	minecraft:creeper_head	minecraft-1.21.4
